"Station.ID" "Date" "dem" "x" "y" "WS" "temp" "HMIX" "PREC" "EMI" "PM10" "time" "logPM10"
"2622" 6 2006-01-18 257.5 394.6 5001.18 1.16 272.92 342.81 0 36.1 152 110 5.02388052084628
"2623" 7 2006-01-18 313.2 457.96 5061.46 0.89 273.29 414.44 0 25.16 87 110 4.46590811865458
"2624" 8 2006-01-18 345.2 444.29 5062.64 0.8 274.39 439.05 0 18.5 82 110 4.40671924726425
"2625" 9 2006-01-18 331 376.96 4993.48 0.77 271.49 371.81 0 22.18 135 110 4.90527477843843
"2626" 10 2006-01-18 280.4 416.65 4985.65 1.22 273.28 289.46 0 11.72 111 110 4.70953020131233
"2627" 11 2006-01-18 238.8 399.22 4967.87 0.84 271.64 318.6 0 14.58 144 110 4.969813299576
"2628" 12 2006-01-18 118.3 456.49 4998.42 1 273.42 269.87 0 23.37 131 110 4.87519732320115
"2629" 13 2006-01-18 124.7 483.36 5028.7 1.23 272.79 239.18 0 8.17 120 110 4.78749174278205
"2630" 14 2006-01-18 551.6 383.63 4915.52 1.01 272.74 180.99 0 26.6 NA 110 NA
"2631" 15 2006-01-18 271.7 436.69 5046.69 0.59 272.44 388.08 0 26.23 93 110 4.53259949315326
"2632" 16 2006-01-18 337 386.95 5003.68 0.73 272.03 349.03 0 9.44 105 110 4.65396035015752
"2633" 17 2006-01-18 154 470.41 5031.91 1.14 272.82 184.67 0 26.84 122 110 4.80402104473326
"2634" 18 2006-01-18 201.7 483.16 4956.77 0.63 274.06 321.95 0 13.46 72 110 4.27666611901606
"2635" 19 2006-01-18 374.9 368.18 4971.65 0.89 273.29 370.06 0 26.63 NA 110 NA
"2636" 20 2006-01-18 243.6 393.64 4986.79 0.59 273.45 367.06 0 135.54 NA 110 NA
"2637" 21 2006-01-18 243.6 396.04 4992.42 0.72 273.96 394.42 0 131.87 155 110 5.04342511691925
"2638" 22 2006-01-18 118.5 489 4971.8 0.82 274.1 351.99 0 28.21 86 110 4.45434729625351
"2639" 23 2006-01-18 131 454.26 5019.81 1.27 272.11 179.41 0 21.62 148 110 4.99721227376411
"2640" 24 2006-01-18 201.4 466.4 5086.6 0.91 275.63 276.39 0 20.54 50 110 3.91202300542815
"2641" 1 2006-01-19 95.2 469.45 4972.85 1.09 272.49 270.92 0 33.09 155 111 5.04342511691925
"2642" 2 2006-01-19 164.1 423.48 4950.69 0.84 276.96 337.25 0 17.36 103 111 4.63472898822964
"2643" 3 2006-01-19 242.9 490.71 4948.86 0.48 274.52 278.83 0 10.54 83 111 4.4188406077966
"2644" 4 2006-01-19 149.9 437.36 4973.34 0.96 273.96 294.1 0 34.11 144 111 4.969813299576
"2645" 5 2006-01-19 405 426.44 5045.66 0.73 278.11 587.36 0 36.12 NA 111 NA
"2646" 6 2006-01-19 257.5 394.6 5001.18 1.24 275.01 418.61 0 36.48 160 111 5.07517381523383
"2647" 7 2006-01-19 313.2 457.96 5061.46 1.04 275.1 693.22 0 25.39 101 111 4.61512051684126
"2648" 8 2006-01-19 345.2 444.29 5062.64 1.06 276.67 646.56 0 18.64 68 111 4.21950770517611
"2649" 9 2006-01-19 331 376.96 4993.48 0.66 273.23 469.16 0 22.36 132 111 4.88280192258637
"2650" 10 2006-01-19 280.4 416.65 4985.65 1.41 275.95 396.76 0 11.76 125 111 4.8283137373023
"2651" 11 2006-01-19 238.8 399.22 4967.87 0.65 272.87 381.69 0 14.73 164 111 5.0998664278242
"2652" 12 2006-01-19 118.3 456.49 4998.42 0.99 274.54 256.55 0 23.7 NA 111 NA
"2653" 13 2006-01-19 124.7 483.36 5028.7 1.24 273.79 217.07 0 8.24 NA 111 NA
"2654" 14 2006-01-19 551.6 383.63 4915.52 1.09 275.09 414.53 0 26.89 NA 111 NA
"2655" 15 2006-01-19 271.7 436.69 5046.69 0.76 274.15 518.11 0 26.46 86 111 4.45434729625351
"2656" 16 2006-01-19 337 386.95 5003.68 0.8 273.98 442.7 0 9.51 99 111 4.59511985013459
"2657" 17 2006-01-19 154 470.41 5031.91 1.18 273.99 182.21 0 27.29 119 111 4.77912349311153
"2658" 18 2006-01-19 201.7 483.16 4956.77 0.76 273.46 265.03 0 13.61 93 111 4.53259949315326
"2659" 19 2006-01-19 374.9 368.18 4971.65 0.8 275.56 465.42 0 26.88 129 111 4.85981240436167
"2660" 20 2006-01-19 243.6 393.64 4986.79 0.6 275.68 435.63 0 137.72 157 111 5.05624580534831
"2661" 21 2006-01-19 243.6 396.04 4992.42 0.81 276.34 462.15 0 134.07 172 111 5.14749447681345
"2662" 22 2006-01-19 118.5 489 4971.8 0.73 273.1 271.94 0 28.53 119 111 4.77912349311153
"2663" 23 2006-01-19 131 454.26 5019.81 0.86 272.81 173.13 0 21.94 172 111 5.14749447681345
"2664" 24 2006-01-19 201.4 466.4 5086.6 1.09 276.64 299.02 0 20.76 85 111 4.44265125649032
"2665" 1 2006-01-20 95.2 469.45 4972.85 0.83 272.66 328.19 0 34.47 185 112 5.22035582507832
"2666" 2 2006-01-20 164.1 423.48 4950.69 0.77 277.56 465.43 0 18.31 NA 112 NA
"2667" 3 2006-01-20 242.9 490.71 4948.86 0.48 276.02 401.67 0 10.86 103 112 4.63472898822964
"2668" 4 2006-01-20 149.9 437.36 4973.34 0.66 274.3 414.31 0 35.75 174 112 5.15905529921453
"2669" 5 2006-01-20 405 426.44 5045.66 0.68 277.12 556.29 0 37.85 82 112 4.40671924726425
"2670" 6 2006-01-20 257.5 394.6 5001.18 0.8 275.29 565.34 0 38.08 118 112 4.77068462446567
"2671" 7 2006-01-20 313.2 457.96 5061.46 0.86 275.44 541.6 0 26.33 83 112 4.4188406077966
"2672" 8 2006-01-20 345.2 444.29 5062.64 0.95 276.7 540.63 0 19.23 62 112 4.12713438504509
"2673" 9 2006-01-20 331 376.96 4993.48 0.66 273.4 527.3 0 23.08 134 112 4.89783979995091
"2674" 10 2006-01-20 280.4 416.65 4985.65 0.75 276.23 483.75 0 11.99 138 112 4.92725368515721
"2675" 11 2006-01-20 238.8 399.22 4967.87 0.36 272.98 458.75 0 15.4 214 112 5.36597601502185
"2676" 12 2006-01-20 118.3 456.49 4998.42 0.73 274.86 341.44 0 25.09 142 112 4.95582705760126
"2677" 13 2006-01-20 124.7 483.36 5028.7 0.82 273.48 266.09 0 8.55 NA 112 NA
"2678" 14 2006-01-20 551.6 383.63 4915.52 0.78 274.8 488.93 0 28.11 NA 112 NA
"2679" 15 2006-01-20 271.7 436.69 5046.69 0.74 273.92 498.97 0 27.44 73 112 4.29045944114839
"2680" 16 2006-01-20 337 386.95 5003.68 0.51 274.28 551.16 0 9.83 82 112 4.40671924726425
"2681" 17 2006-01-20 154 470.41 5031.91 0.86 274.08 238.97 0 29.16 132 112 4.88280192258637
"2682" 18 2006-01-20 201.7 483.16 4956.77 0.58 274.61 367.05 0 14.25 120 112 4.78749174278205
"2683" 19 2006-01-20 374.9 368.18 4971.65 0.61 275.9 536.11 0 28.04 92 112 4.52178857704904
"2684" 20 2006-01-20 243.6 393.64 4986.79 0.35 275.72 543.56 0 147.01 207 112 5.33271879326537
"2685" 21 2006-01-20 243.6 396.04 4992.42 0.45 276.42 591.46 0 143.47 195 112 5.27299955856375
"2686" 22 2006-01-20 118.5 489 4971.8 0.47 273.89 365.92 0 29.86 140 112 4.9416424226093
"2687" 23 2006-01-20 131 454.26 5019.81 0.65 272.82 240.5 0 23.35 135 112 4.90527477843843
"2688" 24 2006-01-20 201.4 466.4 5086.6 0.79 276.22 297 0 21.72 36 112 3.58351893845611
"2689" 1 2006-01-21 95.2 469.45 4972.85 0.91 275.32 345.1 0 26.68 168 113 5.12396397940326
"2690" 2 2006-01-21 164.1 423.48 4950.69 0.97 277.9 476.54 0 15.77 130 113 4.86753445045558
"2691" 3 2006-01-21 242.9 490.71 4948.86 0.45 276.69 280.47 0 9.48 144 113 4.969813299576
"2692" 4 2006-01-21 149.9 437.36 4973.34 0.84 275.84 362.51 0 31.09 176 113 5.17048399503815
"2693" 5 2006-01-21 405 426.44 5045.66 0.62 277.47 633.22 0 33.39 88 113 4.47733681447821
"2694" 6 2006-01-21 257.5 394.6 5001.18 1.04 275.47 570.06 0 28.37 154 113 5.03695260241363
"2695" 7 2006-01-21 313.2 457.96 5061.46 0.85 275.12 528.69 0 22.4 93 113 4.53259949315326
"2696" 8 2006-01-21 345.2 444.29 5062.64 0.92 276.43 568.28 0 17.19 70 113 4.24849524204936
"2697" 9 2006-01-21 331 376.96 4993.48 0.65 273.7 556.09 0 18.87 127 113 4.84418708645859
"2698" 10 2006-01-21 280.4 416.65 4985.65 0.93 276.63 499.27 0 11.23 151 113 5.01727983681492
"2699" 11 2006-01-21 238.8 399.22 4967.87 0.53 273.93 495.69 0 13.61 171 113 5.14166355650266
"2700" 12 2006-01-21 118.3 456.49 4998.42 0.78 276.09 311.26 0 21.41 141 113 4.94875989037817
"2701" 13 2006-01-21 124.7 483.36 5028.7 0.85 274.55 230.38 0 6.48 137 113 4.91998092582813
"2702" 14 2006-01-21 551.6 383.63 4915.52 0.99 274.98 542.73 0 24.89 NA 113 NA
"2703" 15 2006-01-21 271.7 436.69 5046.69 0.69 273.95 457.79 0 25.13 91 113 4.51085950651685
"2704" 16 2006-01-21 337 386.95 5003.68 0.62 274.44 559.77 0 7.83 120 113 4.78749174278205
"2705" 17 2006-01-21 154 470.41 5031.91 0.93 274.58 185.49 0 24.49 112 113 4.71849887129509
"2706" 18 2006-01-21 201.7 483.16 4956.77 0.55 276.37 354.47 0 11.72 136 113 4.91265488573605
"2707" 19 2006-01-21 374.9 368.18 4971.65 0.69 276 516.31 0 24.93 106 113 4.66343909411207
"2708" 20 2006-01-21 243.6 393.64 4986.79 0.49 276.24 565.02 0 117.63 167 113 5.11799381241676
"2709" 21 2006-01-21 243.6 396.04 4992.42 0.63 276.72 610.61 0 118.17 184 113 5.21493575760899
"2710" 22 2006-01-21 118.5 489 4971.8 0.71 276.07 372.6 0 23.55 176 113 5.17048399503815
"2711" 23 2006-01-21 131 454.26 5019.81 0.74 273.94 186.63 0 19.4 151 113 5.01727983681492
"2712" 24 2006-01-21 201.4 466.4 5086.6 0.8 276.48 318.73 0 17.48 39 113 3.66356164612965
"2713" 1 2006-01-22 95.2 469.45 4972.85 1.13 275.64 408.14 0 20.01 135 114 4.90527477843843
"2714" 2 2006-01-22 164.1 423.48 4950.69 0.78 278.4 683.56 0 13.92 95 114 4.55387689160054
"2715" 3 2006-01-22 242.9 490.71 4948.86 0.56 276.19 441.02 0 8.54 105 114 4.65396035015752
"2716" 4 2006-01-22 149.9 437.36 4973.34 1.54 277.39 608.4 0 28.25 114 114 4.7361984483945
"2717" 5 2006-01-22 405 426.44 5045.66 0.7 278.43 1211.9 0 30.13 57 114 4.04305126783455
"2718" 6 2006-01-22 257.5 394.6 5001.18 1.47 276.99 991.58 0 20.23 116 114 4.75359019110636
"2719" 7 2006-01-22 313.2 457.96 5061.46 1.67 276.68 1095.3 0 19.11 77 114 4.34380542185368
"2720" 8 2006-01-22 345.2 444.29 5062.64 1.39 278.02 1261.6 0 15.55 50 114 3.91202300542815
"2721" 9 2006-01-22 331 376.96 4993.48 0.89 275.69 1218.6 0 15.52 90 114 4.49980967033027
"2722" 10 2006-01-22 280.4 416.65 4985.65 1.6 278.2 946.61 0 10.64 93 114 4.53259949315326
"2723" 11 2006-01-22 238.8 399.22 4967.87 0.93 276.13 914.98 0 12.42 129 114 4.85981240436167
"2724" 12 2006-01-22 118.3 456.49 4998.42 1.4 277.35 413.55 0 18.69 124 114 4.82028156560504
"2725" 13 2006-01-22 124.7 483.36 5028.7 1.26 275.76 257.43 0 4.95 120 114 4.78749174278205
"2726" 14 2006-01-22 551.6 383.63 4915.52 1.4 276.26 1160.6 0 22.53 NA 114 NA
"2727" 15 2006-01-22 271.7 436.69 5046.69 0.87 276.14 1130.2 0 23.49 66 114 4.18965474202643
"2728" 16 2006-01-22 337 386.95 5003.68 0.96 276.08 1102.1 0 6.06 85 114 4.44265125649032
"2729" 17 2006-01-22 154 470.41 5031.91 1.29 275.97 209.58 0 21.3 116 114 4.75359019110636
"2730" 18 2006-01-22 201.7 483.16 4956.77 0.72 276.32 451.72 0 9.64 128 114 4.85203026391962
"2731" 19 2006-01-22 374.9 368.18 4971.65 1.22 278.35 1270.8 0 22.74 45 114 3.80666248977032
"2732" 20 2006-01-22 243.6 393.64 4986.79 0.94 277.67 1005.6 0 94.86 96 114 4.56434819146784
"2733" 21 2006-01-22 243.6 396.04 4992.42 1.08 278.03 1059.8 0 99.46 128 114 4.85203026391962
"2734" 22 2006-01-22 118.5 489 4971.8 0.74 276.41 476.57 0 18.33 121 114 4.79579054559674
"2735" 23 2006-01-22 131 454.26 5019.81 1.15 275.38 274.89 0 16.5 135 114 4.90527477843843
"2736" 24 2006-01-22 201.4 466.4 5086.6 1.69 278.3 644.52 0 14.3 NA 114 NA
"2737" 1 2006-01-23 95.2 469.45 4972.85 1.25 272 351.07 0 32.04 80 115 4.38202663467388
"2738" 2 2006-01-23 164.1 423.48 4950.69 0.72 274.46 407.51 0 16.64 67 115 4.20469261939097
"2739" 3 2006-01-23 242.9 490.71 4948.86 0.72 271.69 326.14 0 10.28 73 115 4.29045944114839
"2740" 4 2006-01-23 149.9 437.36 4973.34 1.21 272.94 397.62 0 32.8 78 115 4.35670882668959
"2741" 5 2006-01-23 405 426.44 5045.66 0.82 275.02 662.28 0 34.81 53 115 3.97029191355212
"2742" 6 2006-01-23 257.5 394.6 5001.18 1.78 274.1 645.85 0 35.17 92 115 4.52178857704904
"2743" 7 2006-01-23 313.2 457.96 5061.46 1.57 273.83 585.12 0 24.67 59 115 4.07753744390572
"2744" 8 2006-01-23 345.2 444.29 5062.64 1.39 273.8 565.34 0 18.19 48 115 3.87120101090789
"2745" 9 2006-01-23 331 376.96 4993.48 0.42 272.07 651.56 0 21.75 80 115 4.38202663467388
"2746" 10 2006-01-23 280.4 416.65 4985.65 2.07 274.71 566.7 0 11.59 78 115 4.35670882668959
"2747" 11 2006-01-23 238.8 399.22 4967.87 0.82 272.51 604.89 0 14.2 121 115 4.79579054559674
"2748" 12 2006-01-23 118.3 456.49 4998.42 1.47 274.15 429.74 0 22.64 77 115 4.34380542185368
"2749" 13 2006-01-23 124.7 483.36 5028.7 1.88 274.96 509.81 0 8 73 115 4.29045944114839
"2750" 14 2006-01-23 551.6 383.63 4915.52 0.98 273.14 545.22 0 25.96 NA 115 NA
"2751" 15 2006-01-23 271.7 436.69 5046.69 1.11 273.61 601.34 0 25.72 51 115 3.93182563272433
"2752" 16 2006-01-23 337 386.95 5003.68 1.14 273.26 649.99 0 9.26 75 115 4.31748811353631
"2753" 17 2006-01-23 154 470.41 5031.91 1.99 275.02 384.76 0 25.86 73 115 4.29045944114839
"2754" 18 2006-01-23 201.7 483.16 4956.77 0.83 271.69 322.27 0 13.12 72 115 4.27666611901606
"2755" 19 2006-01-23 374.9 368.18 4971.65 0.84 274.54 667.05 0 25.93 82 115 4.40671924726425
"2756" 20 2006-01-23 243.6 393.64 4986.79 0.94 274.09 642.08 0 130.49 83 115 4.4188406077966
"2757" 21 2006-01-23 243.6 396.04 4992.42 1.32 274.62 677.99 0 126.78 89 115 4.48863636973214
"2758" 22 2006-01-23 118.5 489 4971.8 0.92 272.07 349.99 0 27.51 82 115 4.40671924726425
"2759" 23 2006-01-23 131 454.26 5019.81 1.59 273.54 353.43 0 20.88 101 115 4.61512051684126
"2760" 24 2006-01-23 201.4 466.4 5086.6 1.64 274.92 408.42 0 20.03 NA 115 NA
"2761" 1 2006-01-24 95.2 469.45 4972.85 1.53 271.41 505.09 0 32.01 59 116 4.07753744390572
"2762" 2 2006-01-24 164.1 423.48 4950.69 0.82 272.55 538.6 0 16.57 76 116 4.33073334028633
"2763" 3 2006-01-24 242.9 490.71 4948.86 0.96 270.83 481.79 0 10.28 54 116 3.98898404656427
"2764" 4 2006-01-24 149.9 437.36 4973.34 1.19 271.62 530.03 0 32.89 73 116 4.29045944114839
"2765" 5 2006-01-24 405 426.44 5045.66 0.81 272.95 700.69 0 34.67 69 116 4.23410650459726
"2766" 6 2006-01-24 257.5 394.6 5001.18 1.34 271.99 646.88 0 35.21 101 116 4.61512051684126
"2767" 7 2006-01-24 313.2 457.96 5061.46 0.93 270.67 624.29 0 24.6 75 116 4.31748811353631
"2768" 8 2006-01-24 345.2 444.29 5062.64 0.98 270.86 593.41 0 18.14 71 116 4.26267987704132
"2769" 9 2006-01-24 331 376.96 4993.48 0.64 271 646.08 0 21.85 108 116 4.68213122712422
"2770" 10 2006-01-24 280.4 416.65 4985.65 1.48 272.5 675.05 0 11.58 65 116 4.17438726989564
"2771" 11 2006-01-24 238.8 399.22 4967.87 0.8 271.52 617.43 0 14.23 99 116 4.59511985013459
"2772" 12 2006-01-24 118.3 456.49 4998.42 1.1 272.55 475.18 0 22.53 52 116 3.95124371858143
"2773" 13 2006-01-24 124.7 483.36 5028.7 0.96 271.64 429.19 0 7.98 54 116 3.98898404656427
"2774" 14 2006-01-24 551.6 383.63 4915.52 0.7 271.49 598.03 0 25.86 NA 116 NA
"2775" 15 2006-01-24 271.7 436.69 5046.69 0.78 270.54 593.89 0 25.64 69 116 4.23410650459726
"2776" 16 2006-01-24 337 386.95 5003.68 0.86 271.22 626.39 0 9.24 99 116 4.59511985013459
"2777" 17 2006-01-24 154 470.41 5031.91 0.98 271.78 323.98 0 25.76 58 116 4.06044301054642
"2778" 18 2006-01-24 201.7 483.16 4956.77 1.23 270.9 487.78 0 13.08 48 116 3.87120101090789
"2779" 19 2006-01-24 374.9 368.18 4971.65 0.56 272.48 680.45 0 25.91 111 116 4.70953020131233
"2780" 20 2006-01-24 243.6 393.64 4986.79 0.72 272.3 663.27 0 129.79 87 116 4.46590811865458
"2781" 21 2006-01-24 243.6 396.04 4992.42 0.9 272.6 703.91 0 126.03 103 116 4.63472898822964
"2782" 22 2006-01-24 118.5 489 4971.8 1.3 271.19 515.05 0 27.5 67 116 4.20469261939097
"2783" 23 2006-01-24 131 454.26 5019.81 0.92 271.01 332.06 0 20.8 81 116 4.39444915467244
"2784" 24 2006-01-24 201.4 466.4 5086.6 1.67 273.28 391.75 0 19.94 44 116 3.78418963391826
"2785" 1 2006-01-25 95.2 469.45 4972.85 0.69 269.84 282.69 0 32.77 99 117 4.59511985013459
"2786" 2 2006-01-25 164.1 423.48 4950.69 0.72 271.57 498.02 0 17.14 89 117 4.48863636973214
"2787" 3 2006-01-25 242.9 490.71 4948.86 0.63 269.21 315.1 0 10.45 90 117 4.49980967033027
"2788" 4 2006-01-25 149.9 437.36 4973.34 0.81 270.02 311.69 0 33.82 95 117 4.55387689160054
"2789" 5 2006-01-25 405 426.44 5045.66 0.61 271.98 351.7 0 35.71 106 117 4.66343909411207
"2790" 6 2006-01-25 257.5 394.6 5001.18 0.57 271.05 368.32 0 36.1 164 117 5.0998664278242
"2791" 7 2006-01-25 313.2 457.96 5061.46 0.74 270.02 393.21 0 25.16 NA 117 NA
"2792" 8 2006-01-25 345.2 444.29 5062.64 0.77 270.25 326.97 0 18.5 90 117 4.49980967033027
"2793" 9 2006-01-25 331 376.96 4993.48 0.56 270.21 343.27 0 22.18 146 117 4.98360662170834
"2794" 10 2006-01-25 280.4 416.65 4985.65 0.83 271.06 359.06 0 11.72 91 117 4.51085950651685
"2795" 11 2006-01-25 238.8 399.22 4967.87 0.37 270.2 325.94 0 14.58 150 117 5.01063529409626
"2796" 12 2006-01-25 118.3 456.49 4998.42 0.73 271.31 293.69 0 23.37 27 117 3.29583686600433
"2797" 13 2006-01-25 124.7 483.36 5028.7 0.76 270.65 270.16 0 8.17 90 117 4.49980967033027
"2798" 14 2006-01-25 551.6 383.63 4915.52 0.66 270.09 474.3 0 26.6 NA 117 NA
"2799" 15 2006-01-25 271.7 436.69 5046.69 0.57 269.46 308.1 0 26.23 109 117 4.69134788222914
"2800" 16 2006-01-25 337 386.95 5003.68 0.47 270.33 360.49 0 9.44 132 117 4.88280192258637
"2801" 17 2006-01-25 154 470.41 5031.91 0.88 270.86 203.36 0 26.84 90 117 4.49980967033027
"2802" 18 2006-01-25 201.7 483.16 4956.77 0.73 269.3 286.63 0 13.46 84 117 4.43081679884331
"2803" 19 2006-01-25 374.9 368.18 4971.65 0.63 271.35 385.49 0 26.63 119 117 4.77912349311153
"2804" 20 2006-01-25 243.6 393.64 4986.79 0.42 271.05 371.17 0 135.54 129 117 4.85981240436167
"2805" 21 2006-01-25 243.6 396.04 4992.42 0.43 271.54 398.87 0 131.87 135 117 4.90527477843843
"2806" 22 2006-01-25 118.5 489 4971.8 0.53 269.7 299.83 0 28.21 102 117 4.62497281328427
"2807" 23 2006-01-25 131 454.26 5019.81 0.71 269.7 201.04 0 21.62 108 117 4.68213122712422
"2808" 24 2006-01-25 201.4 466.4 5086.6 1.31 271.81 198.67 0 20.54 57 117 4.04305126783455
"2809" 1 2006-01-26 95.2 469.45 4972.85 1.71 270.32 293.61 5.04 33.09 80 118 4.38202663467388
"2810" 2 2006-01-26 164.1 423.48 4950.69 0.98 269.91 469.86 0 17.36 93 118 4.53259949315326
"2811" 3 2006-01-26 242.9 490.71 4948.86 0.64 269.4 209.71 6.05 10.54 77 118 4.34380542185368
"2812" 4 2006-01-26 149.9 437.36 4973.34 1.51 269.44 393.61 1.25 34.11 85 118 4.44265125649032
"2813" 5 2006-01-26 405 426.44 5045.66 0.48 270.06 621.08 0 36.12 67 118 4.20469261939097
"2814" 6 2006-01-26 257.5 394.6 5001.18 1.31 269.31 516.08 0 36.48 108 118 4.68213122712422
"2815" 7 2006-01-26 313.2 457.96 5061.46 0.68 269.29 638.28 0 25.39 77 118 4.34380542185368
"2816" 8 2006-01-26 345.2 444.29 5062.64 0.78 268.87 560.9 0 18.64 79 118 4.36944785246702
"2817" 9 2006-01-26 331 376.96 4993.48 0.52 268.06 454.31 0 22.36 122 118 4.80402104473326
"2818" 10 2006-01-26 280.4 416.65 4985.65 1.74 269.91 461.16 0 11.76 66 118 4.18965474202643
"2819" 11 2006-01-26 238.8 399.22 4967.87 0.92 269.33 486.57 0 14.73 119 118 4.77912349311153
"2820" 12 2006-01-26 118.3 456.49 4998.42 1.14 269.94 283.8 1.72 23.7 50 118 3.91202300542815
"2821" 13 2006-01-26 124.7 483.36 5028.7 1.09 270.12 283.06 0 8.24 88 118 4.47733681447821
"2822" 14 2006-01-26 551.6 383.63 4915.52 0.62 267.99 482.69 0 26.89 NA 118 NA
"2823" 15 2006-01-26 271.7 436.69 5046.69 0.66 268.75 539.27 0 26.46 85 118 4.44265125649032
"2824" 16 2006-01-26 337 386.95 5003.68 0.9 268.7 506.27 0 9.51 101 118 4.61512051684126
"2825" 17 2006-01-26 154 470.41 5031.91 1.22 269.86 247.81 0 27.29 87 118 4.46590811865458
"2826" 18 2006-01-26 201.7 483.16 4956.77 1 270.11 256.84 5.42 13.61 52 118 3.95124371858143
"2827" 19 2006-01-26 374.9 368.18 4971.65 0.81 269.37 653.72 0 26.88 115 118 4.74493212836325
"2828" 20 2006-01-26 243.6 393.64 4986.79 0.67 269.36 488.97 0 137.72 98 118 4.58496747867057
"2829" 21 2006-01-26 243.6 396.04 4992.42 0.82 269.54 521.88 0 134.07 127 118 4.84418708645859
"2830" 22 2006-01-26 118.5 489 4971.8 0.84 270.39 261.35 2.76 28.53 59 118 4.07753744390572
"2831" 23 2006-01-26 131 454.26 5019.81 1.17 269.3 274.9 1.25 21.94 NA 118 NA
"2832" 24 2006-01-26 201.4 466.4 5086.6 1.09 270.09 332.16 0 20.76 59 118 4.07753744390572
"2833" 1 2006-01-27 95.2 469.45 4972.85 1.22 271.35 279.65 15.3 34.47 80 119 4.38202663467388
"2834" 2 2006-01-27 164.1 423.48 4950.69 1.04 271.57 271.69 1.12 18.31 68 119 4.21950770517611
"2835" 3 2006-01-27 242.9 490.71 4948.86 0.28 270.27 215.94 19.76 10.86 60 119 4.0943445622221
"2836" 4 2006-01-27 149.9 437.36 4973.34 1.42 271.48 259.65 5.04 35.75 NA 119 NA
"2837" 5 2006-01-27 405 426.44 5045.66 1.01 273.36 424.47 0 37.85 39 119 3.66356164612965
"2838" 6 2006-01-27 257.5 394.6 5001.18 0.88 272.01 548.96 4.25 38.08 98 119 4.58496747867057
"2839" 7 2006-01-27 313.2 457.96 5061.46 0.7 272.54 418.92 20.53 26.33 29 119 3.36729582998647
"2840" 8 2006-01-27 345.2 444.29 5062.64 0.78 271.65 339.06 10.42 19.23 24 119 3.17805383034795
"2841" 9 2006-01-27 331 376.96 4993.48 0.46 271.36 532.34 1.14 23.08 74 119 4.30406509320417
"2842" 10 2006-01-27 280.4 416.65 4985.65 1.39 271.69 281.99 2.65 11.99 83 119 4.4188406077966
"2843" 11 2006-01-27 238.8 399.22 4967.87 0.45 271.48 489.55 1.73 15.4 83 119 4.4188406077966
"2844" 12 2006-01-27 118.3 456.49 4998.42 0.8 271.99 254.28 10.16 25.09 57 119 4.04305126783455
"2845" 13 2006-01-27 124.7 483.36 5028.7 0.86 272.89 197.86 1.27 8.55 43 119 3.76120011569356
"2846" 14 2006-01-27 551.6 383.63 4915.52 0.7 270.87 568.79 0 28.11 NA 119 NA
"2847" 15 2006-01-27 271.7 436.69 5046.69 0.87 272.35 363.02 10.89 27.44 62 119 4.12713438504509
"2848" 16 2006-01-27 337 386.95 5003.68 0.49 271.64 542.5 3.39 9.83 70 119 4.24849524204936
"2849" 17 2006-01-27 154 470.41 5031.91 0.91 272.52 152.51 2.4 29.16 37 119 3.61091791264422
"2850" 18 2006-01-27 201.7 483.16 4956.77 0.45 271.09 273.16 18.02 14.25 62 119 4.12713438504509
"2851" 19 2006-01-27 374.9 368.18 4971.65 0.52 271.7 664.76 0 28.04 68 119 4.21950770517611
"2852" 20 2006-01-27 243.6 393.64 4986.79 0.42 271.46 488.73 3.85 147.01 68 119 4.21950770517611
"2853" 21 2006-01-27 243.6 396.04 4992.42 0.61 271.79 531.89 4.59 143.47 83 119 4.4188406077966
"2854" 22 2006-01-27 118.5 489 4971.8 0.64 271.37 268.98 7.05 29.86 91 119 4.51085950651685
"2855" 23 2006-01-27 131 454.26 5019.81 1.01 272.41 162.25 16.95 23.35 NA 119 NA
"2856" 24 2006-01-27 201.4 466.4 5086.6 1.18 272.48 214.62 0 21.72 27 119 3.29583686600433
"2857" 1 2006-01-28 95.2 469.45 4972.85 0.69 272.69 181.53 5.97 26.68 77 120 4.34380542185368
"2858" 2 2006-01-28 164.1 423.48 4950.69 1.04 273.79 238.81 8.33 15.77 34 120 3.52636052461616
"2859" 3 2006-01-28 242.9 490.71 4948.86 0.42 272.71 170.59 8.54 9.48 50 120 3.91202300542815
"2860" 4 2006-01-28 149.9 437.36 4973.34 1.35 273.54 201.22 13.23 31.09 NA 120 NA
"2861" 5 2006-01-28 405 426.44 5045.66 0.79 276.49 353.3 43.2 33.39 12 120 2.484906649788
"2862" 6 2006-01-28 257.5 394.6 5001.18 1.72 274.61 276.21 40.73 28.37 24 120 3.17805383034795
"2863" 7 2006-01-28 313.2 457.96 5061.46 1.15 274.86 246.68 23.05 22.4 20 120 2.99573227355399
"2864" 8 2006-01-28 345.2 444.29 5062.64 1.4 274.6 309.4 34.48 17.19 13 120 2.56494935746154
"2865" 9 2006-01-28 331 376.96 4993.48 0.79 273.55 258.2 39.77 18.87 63 120 4.14313472639153
"2866" 10 2006-01-28 280.4 416.65 4985.65 1.19 273.93 226.72 16.51 11.23 24 120 3.17805383034795
"2867" 11 2006-01-28 238.8 399.22 4967.87 0.88 273.79 239.01 20.82 13.61 33 120 3.49650756146648
"2868" 12 2006-01-28 118.3 456.49 4998.42 0.66 273.65 168.08 13.35 21.41 35 120 3.55534806148941
