yy;mm;banda;SiteID;Tmax;Elevation;x;y
2013;1;53;abruzzo_1940;NA;273.63104248046875;944.410442239851;4688.90642983456
2014;1;54;abruzzo_1940;12.893548387096775;273.63104248046875;944.410442239851;4688.90642983456
2015;1;55;abruzzo_1940;NA;273.63104248046875;944.410442239851;4688.90642983456
2016;1;56;abruzzo_1940;NA;273.63104248046875;944.410442239851;4688.90642983456
2017;1;57;abruzzo_1940;NA;273.63104248046875;944.410442239851;4688.90642983456
2018;1;58;abruzzo_1940;NA;273.63104248046875;944.410442239851;4688.90642983456
2019;1;59;abruzzo_1940;8.3;273.63104248046875;944.410442239851;4688.90642983456
2020;1;60;abruzzo_1940;11.735483870967743;273.63104248046875;944.410442239851;4688.90642983456
1961;1;1;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1962;1;2;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1963;1;3;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1964;1;4;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1965;1;5;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1966;1;6;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1967;1;7;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1968;1;8;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1969;1;9;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1970;1;10;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1971;1;11;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1972;1;12;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1973;1;13;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1974;1;14;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1975;1;15;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1976;1;16;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1977;1;17;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1978;1;18;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1979;1;19;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1980;1;20;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1981;1;21;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1982;1;22;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1983;1;23;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1984;1;24;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1985;1;25;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1986;1;26;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1987;1;27;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1988;1;28;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1989;1;29;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1990;1;30;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1991;1;31;abruzzo_1966;10.73225806451613;272.5770568847656;934.8698614905666;4673.782231203936
1992;1;32;abruzzo_1966;9.661290322580646;272.5770568847656;934.8698614905666;4673.782231203936
1993;1;33;abruzzo_1966;10.664516129032258;272.5770568847656;934.8698614905666;4673.782231203936
1994;1;34;abruzzo_1966;11.806451612903226;272.5770568847656;934.8698614905666;4673.782231203936
1995;1;35;abruzzo_1966;10.26774193548387;272.5770568847656;934.8698614905666;4673.782231203936
1996;1;36;abruzzo_1966;10.812903225806451;272.5770568847656;934.8698614905666;4673.782231203936
1997;1;37;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
1998;1;38;abruzzo_1966;11.261290322580646;272.5770568847656;934.8698614905666;4673.782231203936
1999;1;39;abruzzo_1966;11.525806451612903;272.5770568847656;934.8698614905666;4673.782231203936
2000;1;40;abruzzo_1966;9.535483870967742;272.5770568847656;934.8698614905666;4673.782231203936
2001;1;41;abruzzo_1966;12.264516129032257;272.5770568847656;934.8698614905666;4673.782231203936
2002;1;42;abruzzo_1966;8.761290322580646;272.5770568847656;934.8698614905666;4673.782231203936
2003;1;43;abruzzo_1966;11.55483870967742;272.5770568847656;934.8698614905666;4673.782231203936
2004;1;44;abruzzo_1966;9.94516129032258;272.5770568847656;934.8698614905666;4673.782231203936
2005;1;45;abruzzo_1966;9.667741935483871;272.5770568847656;934.8698614905666;4673.782231203936
2006;1;46;abruzzo_1966;8.26774193548387;272.5770568847656;934.8698614905666;4673.782231203936
2007;1;47;abruzzo_1966;14.538709677419355;272.5770568847656;934.8698614905666;4673.782231203936
2008;1;48;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
2009;1;49;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
2010;1;50;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
2011;1;51;abruzzo_1966;NA;272.5770568847656;934.8698614905666;4673.782231203936
2012;1;52;abruzzo_1966;11.309677419354838;272.5770568847656;934.8698614905666;4673.782231203936
2013;1;53;abruzzo_1966;12.109677419354838;272.5770568847656;934.8698614905666;4673.782231203936
2014;1;54;abruzzo_1966;13.693548387096774;272.5770568847656;934.8698614905666;4673.782231203936
2015;1;55;abruzzo_1966;12.261290322580646;272.5770568847656;934.8698614905666;4673.782231203936
2016;1;56;abruzzo_1966;12.193548387096774;272.5770568847656;934.8698614905666;4673.782231203936
2017;1;57;abruzzo_1966;7.22258064516129;272.5770568847656;934.8698614905666;4673.782231203936
2018;1;58;abruzzo_1966;13.416129032258064;272.5770568847656;934.8698614905666;4673.782231203936
2019;1;59;abruzzo_1966;8.796774193548387;272.5770568847656;934.8698614905666;4673.782231203936
2020;1;60;abruzzo_1966;12.667741935483871;272.5770568847656;934.8698614905666;4673.782231203936
1961;1;1;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1962;1;2;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1963;1;3;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1964;1;4;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1965;1;5;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1966;1;6;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1967;1;7;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1968;1;8;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1969;1;9;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1970;1;10;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1971;1;11;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1972;1;12;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1973;1;13;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1974;1;14;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1975;1;15;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1976;1;16;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1977;1;17;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1978;1;18;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1979;1;19;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1980;1;20;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1981;1;21;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1982;1;22;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1983;1;23;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1984;1;24;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1985;1;25;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1986;1;26;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1987;1;27;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1988;1;28;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1989;1;29;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1990;1;30;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1991;1;31;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1992;1;32;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1993;1;33;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1994;1;34;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1995;1;35;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1996;1;36;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1997;1;37;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
1998;1;38;abruzzo_2073;10.332258064516129;172.84619140625;891.1758702377414;4728.417726459994
1999;1;39;abruzzo_2073;10.812903225806451;172.84619140625;891.1758702377414;4728.417726459994
2000;1;40;abruzzo_2073;8.706451612903226;172.84619140625;891.1758702377414;4728.417726459994
2001;1;41;abruzzo_2073;11.264516129032259;172.84619140625;891.1758702377414;4728.417726459994
2002;1;42;abruzzo_2073;9.593548387096774;172.84619140625;891.1758702377414;4728.417726459994
2003;1;43;abruzzo_2073;11.451612903225806;172.84619140625;891.1758702377414;4728.417726459994
2004;1;44;abruzzo_2073;10.6;172.84619140625;891.1758702377414;4728.417726459994
2005;1;45;abruzzo_2073;10.258064516129032;172.84619140625;891.1758702377414;4728.417726459994
2006;1;46;abruzzo_2073;8.77741935483871;172.84619140625;891.1758702377414;4728.417726459994
2007;1;47;abruzzo_2073;14.993548387096775;172.84619140625;891.1758702377414;4728.417726459994
2008;1;48;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
2009;1;49;abruzzo_2073;7.935483870967742;172.84619140625;891.1758702377414;4728.417726459994
2010;1;50;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
2011;1;51;abruzzo_2073;NA;172.84619140625;891.1758702377414;4728.417726459994
2012;1;52;abruzzo_2073;11.948387096774194;172.84619140625;891.1758702377414;4728.417726459994
2013;1;53;abruzzo_2073;11.3;172.84619140625;891.1758702377414;4728.417726459994
2014;1;54;abruzzo_2073;12.709677419354838;172.84619140625;891.1758702377414;4728.417726459994
2015;1;55;abruzzo_2073;12.235483870967743;172.84619140625;891.1758702377414;4728.417726459994
2016;1;56;abruzzo_2073;12.451612903225806;172.84619140625;891.1758702377414;4728.417726459994
2017;1;57;abruzzo_2073;7.103448275862069;172.84619140625;891.1758702377414;4728.417726459994
2018;1;58;abruzzo_2073;13.40967741935484;172.84619140625;891.1758702377414;4728.417726459994
2019;1;59;abruzzo_2073;9.374193548387098;172.84619140625;891.1758702377414;4728.417726459994
2020;1;60;abruzzo_2073;12.970967741935484;172.84619140625;891.1758702377414;4728.417726459994
1961;1;1;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1962;1;2;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1963;1;3;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1964;1;4;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1965;1;5;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1966;1;6;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1967;1;7;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1968;1;8;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1969;1;9;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1970;1;10;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1971;1;11;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1972;1;12;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1973;1;13;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1974;1;14;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1975;1;15;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1976;1;16;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1977;1;17;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1978;1;18;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1979;1;19;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1980;1;20;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1981;1;21;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1982;1;22;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1983;1;23;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1984;1;24;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1985;1;25;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1986;1;26;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1987;1;27;abruzzo_2137;8.032258064516128;41.75362777709961;905.3783140807902;4744.745699553385
1988;1;28;abruzzo_2137;11.680645161290322;41.75362777709961;905.3783140807902;4744.745699553385
1989;1;29;abruzzo_2137;8.625806451612902;41.75362777709961;905.3783140807902;4744.745699553385
1990;1;30;abruzzo_2137;9.696774193548388;41.75362777709961;905.3783140807902;4744.745699553385
1991;1;31;abruzzo_2137;10.016129032258064;41.75362777709961;905.3783140807902;4744.745699553385
1992;1;32;abruzzo_2137;8.63225806451613;41.75362777709961;905.3783140807902;4744.745699553385
1993;1;33;abruzzo_2137;9.238709677419354;41.75362777709961;905.3783140807902;4744.745699553385
1994;1;34;abruzzo_2137;11.148387096774194;41.75362777709961;905.3783140807902;4744.745699553385
1995;1;35;abruzzo_2137;10.070967741935483;41.75362777709961;905.3783140807902;4744.745699553385
1996;1;36;abruzzo_2137;10.180645161290322;41.75362777709961;905.3783140807902;4744.745699553385
1997;1;37;abruzzo_2137;NA;41.75362777709961;905.3783140807902;4744.745699553385
1998;1;38;abruzzo_2137;10.241935483870968;41.75362777709961;905.3783140807902;4744.745699553385
1999;1;39;abruzzo_2137;10.09032258064516;41.75362777709961;905.3783140807902;4744.745699553385
2000;1;40;abruzzo_2137;8.53225806451613;41.75362777709961;905.3783140807902;4744.745699553385
2001;1;41;abruzzo_2137;13.46774193548387;41.75362777709961;905.3783140807902;4744.745699553385
2002;1;42;abruzzo_2137;8.551612903225806;41.75362777709961;905.3783140807902;4744.745699553385
2003;1;43;abruzzo_2137;12.858064516129032;41.75362777709961;905.3783140807902;4744.745699553385
2004;1;44;abruzzo_2137;9.974193548387097;41.75362777709961;905.3783140807902;4744.745699553385
2005;1;45;abruzzo_2137;9.425806451612903;41.75362777709961;905.3783140807902;4744.745699553385
2006;1;46;abruzzo_2137;8.393548387096773;41.75362777709961;905.3783140807902;4744.745699553385
2007;1;47;abruzzo_2137;13.164516129032258;41.75362777709961;905.3783140807902;4744.745699553385
2008;1;48;abruzzo_2137;10.587096774193549;41.75362777709961;905.3783140807902;4744.745699553385
2009;1;49;abruzzo_2137;9.016129032258064;41.75362777709961;905.3783140807902;4744.745699553385
2010;1;50;abruzzo_2137;9.587096774193549;41.75362777709961;905.3783140807902;4744.745699553385
2011;1;51;abruzzo_2137;8.754838709677419;41.75362777709961;905.3783140807902;4744.745699553385
2012;1;52;abruzzo_2137;11.09032258064516;41.75362777709961;905.3783140807902;4744.745699553385
2013;1;53;abruzzo_2137;10.925806451612903;41.75362777709961;905.3783140807902;4744.745699553385
2014;1;54;abruzzo_2137;12.30967741935484;41.75362777709961;905.3783140807902;4744.745699553385
2015;1;55;abruzzo_2137;11.806451612903226;41.75362777709961;905.3783140807902;4744.745699553385
2016;1;56;abruzzo_2137;12.058064516129033;41.75362777709961;905.3783140807902;4744.745699553385
2017;1;57;abruzzo_2137;8.003225806451614;41.75362777709961;905.3783140807902;4744.745699553385
2018;1;58;abruzzo_2137;12.46774193548387;41.75362777709961;905.3783140807902;4744.745699553385
2019;1;59;abruzzo_2137;11.3;41.75362777709961;905.3783140807902;4744.745699553385
2020;1;60;abruzzo_2137;12.274193548387096;41.75362777709961;905.3783140807902;4744.745699553385
1961;1;1;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1962;1;2;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1963;1;3;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1964;1;4;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1965;1;5;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1966;1;6;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1967;1;7;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1968;1;8;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1969;1;9;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1970;1;10;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1971;1;11;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1972;1;12;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1973;1;13;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1974;1;14;abruzzo_2159;10.458064516129033;598.18597412109375;864.8760497845491;4696.3860180750935
1975;1;15;abruzzo_2159;14.112903225806452;598.18597412109375;864.8760497845491;4696.3860180750935
1976;1;16;abruzzo_2159;7.583870967741936;598.18597412109375;864.8760497845491;4696.3860180750935
1977;1;17;abruzzo_2159;7.558064516129032;598.18597412109375;864.8760497845491;4696.3860180750935
1978;1;18;abruzzo_2159;7.854838709677419;598.18597412109375;864.8760497845491;4696.3860180750935
1979;1;19;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1980;1;20;abruzzo_2159;5.587096774193548;598.18597412109375;864.8760497845491;4696.3860180750935
1981;1;21;abruzzo_2159;2.1032258064516127;598.18597412109375;864.8760497845491;4696.3860180750935
1982;1;22;abruzzo_2159;8.27741935483871;598.18597412109375;864.8760497845491;4696.3860180750935
1983;1;23;abruzzo_2159;8.329032258064515;598.18597412109375;864.8760497845491;4696.3860180750935
1984;1;24;abruzzo_2159;7.329032258064516;598.18597412109375;864.8760497845491;4696.3860180750935
1985;1;25;abruzzo_2159;3.1129032258064515;598.18597412109375;864.8760497845491;4696.3860180750935
1986;1;26;abruzzo_2159;5.72258064516129;598.18597412109375;864.8760497845491;4696.3860180750935
1987;1;27;abruzzo_2159;6.425806451612903;598.18597412109375;864.8760497845491;4696.3860180750935
1988;1;28;abruzzo_2159;9.606451612903225;598.18597412109375;864.8760497845491;4696.3860180750935
1989;1;29;abruzzo_2159;8.54516129032258;598.18597412109375;864.8760497845491;4696.3860180750935
1990;1;30;abruzzo_2159;7.574193548387097;598.18597412109375;864.8760497845491;4696.3860180750935
1991;1;31;abruzzo_2159;8.45483870967742;598.18597412109375;864.8760497845491;4696.3860180750935
1992;1;32;abruzzo_2159;6.5;598.18597412109375;864.8760497845491;4696.3860180750935
1993;1;33;abruzzo_2159;7.151612903225806;598.18597412109375;864.8760497845491;4696.3860180750935
1994;1;34;abruzzo_2159;8.416129032258064;598.18597412109375;864.8760497845491;4696.3860180750935
1995;1;35;abruzzo_2159;5.1;598.18597412109375;864.8760497845491;4696.3860180750935
1996;1;36;abruzzo_2159;7.683870967741935;598.18597412109375;864.8760497845491;4696.3860180750935
1997;1;37;abruzzo_2159;NA;598.18597412109375;864.8760497845491;4696.3860180750935
1998;1;38;abruzzo_2159;8.54516129032258;598.18597412109375;864.8760497845491;4696.3860180750935
1999;1;39;abruzzo_2159;7.693548387096774;598.18597412109375;864.8760497845491;4696.3860180750935
2000;1;40;abruzzo_2159;6.032258064516129;598.18597412109375;864.8760497845491;4696.3860180750935
2001;1;41;abruzzo_2159;10.42258064516129;598.18597412109375;864.8760497845491;4696.3860180750935
2002;1;42;abruzzo_2159;6.787096774193548;598.18597412109375;864.8760497845491;4696.3860180750935
2003;1;43;abruzzo_2159;9.274193548387096;598.18597412109375;864.8760497845491;4696.3860180750935
2004;1;44;abruzzo_2159;7.874193548387097;598.18597412109375;864.8760497845491;4696.3860180750935
2005;1;45;abruzzo_2159;8.151612903225807;598.18597412109375;864.8760497845491;4696.3860180750935
2006;1;46;abruzzo_2159;6.667741935483871;598.18597412109375;864.8760497845491;4696.3860180750935
2007;1;47;abruzzo_2159;12.074193548387097;598.18597412109375;864.8760497845491;4696.3860180750935
2008;1;48;abruzzo_2159;10.706451612903226;598.18597412109375;864.8760497845491;4696.3860180750935
2009;1;49;abruzzo_2159;8.035483870967742;598.18597412109375;864.8760497845491;4696.3860180750935
2010;1;50;abruzzo_2159;7.877419354838709;598.18597412109375;864.8760497845491;4696.3860180750935
2011;1;51;abruzzo_2159;9.306451612903226;598.18597412109375;864.8760497845491;4696.3860180750935
2012;1;52;abruzzo_2159;9.974193548387097;598.18597412109375;864.8760497845491;4696.3860180750935
2013;1;53;abruzzo_2159;8.380645161290323;598.18597412109375;864.8760497845491;4696.3860180750935
2014;1;54;abruzzo_2159;9.94516129032258;598.18597412109375;864.8760497845491;4696.3860180750935
2015;1;55;abruzzo_2159;10.09032258064516;598.18597412109375;864.8760497845491;4696.3860180750935
2016;1;56;abruzzo_2159;11.32258064516129;598.18597412109375;864.8760497845491;4696.3860180750935
2017;1;57;abruzzo_2159;5.506451612903226;598.18597412109375;864.8760497845491;4696.3860180750935
2018;1;58;abruzzo_2159;12.761290322580646;598.18597412109375;864.8760497845491;4696.3860180750935
2019;1;59;abruzzo_2159;6.229032258064516;598.18597412109375;864.8760497845491;4696.3860180750935
2020;1;60;abruzzo_2159;10.251612903225807;598.18597412109375;864.8760497845491;4696.3860180750935
1961;1;1;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1962;1;2;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1963;1;3;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1964;1;4;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1965;1;5;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1966;1;6;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1967;1;7;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1968;1;8;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1969;1;9;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1970;1;10;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1971;1;11;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1972;1;12;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1973;1;13;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1974;1;14;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1975;1;15;abruzzo_2177;11.990322580645161;259.46533203125;899.0525472451731;4678.442452852286
1976;1;16;abruzzo_2177;8.980645161290322;259.46533203125;899.0525472451731;4678.442452852286
1977;1;17;abruzzo_2177;10.69032258064516;259.46533203125;899.0525472451731;4678.442452852286
1978;1;18;abruzzo_2177;10.125806451612902;259.46533203125;899.0525472451731;4678.442452852286
1979;1;19;abruzzo_2177;7.651612903225806;259.46533203125;899.0525472451731;4678.442452852286
1980;1;20;abruzzo_2177;8.038709677419355;259.46533203125;899.0525472451731;4678.442452852286
1981;1;21;abruzzo_2177;5.570967741935484;259.46533203125;899.0525472451731;4678.442452852286
1982;1;22;abruzzo_2177;10.970967741935484;259.46533203125;899.0525472451731;4678.442452852286
1983;1;23;abruzzo_2177;11.609677419354838;259.46533203125;899.0525472451731;4678.442452852286
1984;1;24;abruzzo_2177;10.912903225806451;259.46533203125;899.0525472451731;4678.442452852286
1985;1;25;abruzzo_2177;7.193548387096774;259.46533203125;899.0525472451731;4678.442452852286
1986;1;26;abruzzo_2177;9.85483870967742;259.46533203125;899.0525472451731;4678.442452852286
1987;1;27;abruzzo_2177;8.764516129032257;259.46533203125;899.0525472451731;4678.442452852286
1988;1;28;abruzzo_2177;11.761290322580646;259.46533203125;899.0525472451731;4678.442452852286
1989;1;29;abruzzo_2177;9.996774193548386;259.46533203125;899.0525472451731;4678.442452852286
1990;1;30;abruzzo_2177;9.858064516129032;259.46533203125;899.0525472451731;4678.442452852286
1991;1;31;abruzzo_2177;10.512903225806452;259.46533203125;899.0525472451731;4678.442452852286
1992;1;32;abruzzo_2177;8.493548387096775;259.46533203125;899.0525472451731;4678.442452852286
1993;1;33;abruzzo_2177;8.432258064516128;259.46533203125;899.0525472451731;4678.442452852286
1994;1;34;abruzzo_2177;11.880645161290323;259.46533203125;899.0525472451731;4678.442452852286
1995;1;35;abruzzo_2177;9.206451612903226;259.46533203125;899.0525472451731;4678.442452852286
1996;1;36;abruzzo_2177;10.42258064516129;259.46533203125;899.0525472451731;4678.442452852286
1997;1;37;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
1998;1;38;abruzzo_2177;10.9;259.46533203125;899.0525472451731;4678.442452852286
1999;1;39;abruzzo_2177;11.019354838709678;259.46533203125;899.0525472451731;4678.442452852286
2000;1;40;abruzzo_2177;8.832258064516129;259.46533203125;899.0525472451731;4678.442452852286
2001;1;41;abruzzo_2177;12.364516129032259;259.46533203125;899.0525472451731;4678.442452852286
2002;1;42;abruzzo_2177;7.519354838709678;259.46533203125;899.0525472451731;4678.442452852286
2003;1;43;abruzzo_2177;10.80967741935484;259.46533203125;899.0525472451731;4678.442452852286
2004;1;44;abruzzo_2177;9.148387096774194;259.46533203125;899.0525472451731;4678.442452852286
2005;1;45;abruzzo_2177;8.983870967741936;259.46533203125;899.0525472451731;4678.442452852286
2006;1;46;abruzzo_2177;7.651612903225806;259.46533203125;899.0525472451731;4678.442452852286
2007;1;47;abruzzo_2177;14.138709677419355;259.46533203125;899.0525472451731;4678.442452852286
2008;1;48;abruzzo_2177;12.35483870967742;259.46533203125;899.0525472451731;4678.442452852286
2009;1;49;abruzzo_2177;9.458064516129033;259.46533203125;899.0525472451731;4678.442452852286
2010;1;50;abruzzo_2177;9.680645161290323;259.46533203125;899.0525472451731;4678.442452852286
2011;1;51;abruzzo_2177;10.94516129032258;259.46533203125;899.0525472451731;4678.442452852286
2012;1;52;abruzzo_2177;11.696774193548388;259.46533203125;899.0525472451731;4678.442452852286
2013;1;53;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
2014;1;54;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
2015;1;55;abruzzo_2177;NA;259.46533203125;899.0525472451731;4678.442452852286
2016;1;56;abruzzo_2177;12.416129032258064;259.46533203125;899.0525472451731;4678.442452852286
2017;1;57;abruzzo_2177;6.319354838709677;259.46533203125;899.0525472451731;4678.442452852286
2018;1;58;abruzzo_2177;13.806451612903226;259.46533203125;899.0525472451731;4678.442452852286
2019;1;59;abruzzo_2177;8.248387096774193;259.46533203125;899.0525472451731;4678.442452852286
